id1,AttCat,class,dst_bytes,dst_host_count,dst_host_srv_count,flag,id,is_guest_login,is_host_login,logged_in,num_access_files,num_compromised,num_root,protocol_type,rerror_rate,role,root_shell,serror_rate,service,src_bytes,srv_count,su_attempted
599,Dos,neptune,0.0,255.0,17.0,S0,599.0,0.0,0.0,0.0,0.0,0.0,0.0,tcp,0.0,technician,0.0,1.0,private,0.0,9.0,0.0
602,Dos,neptune,0.0,255.0,18.0,S0,602.0,0.0,0.0,0.0,0.0,0.0,0.0,tcp,0.0,superuser,0.0,1.0,private,0.0,4.0,0.0
606,Dos,neptune,0.0,155.0,11.0,S0,606.0,0.0,0.0,0.0,0.0,0.0,0.0,tcp,0.0,superuser,0.0,1.0,private,0.0,10.0,0.0
609,Dos,neptune,0.0,255.0,12.0,REJ,609.0,0.0,0.0,0.0,0.0,0.0,0.0,tcp,1.0,superuser,0.0,0.0,netbios_ns,0.0,12.0,0.0
611,Dos,neptune,0.0,255.0,1.0,REJ,611.0,0.0,0.0,0.0,0.0,0.0,0.0,tcp,1.0,technician,0.0,0.0,systat,0.0,1.0,0.0
615,Dos,neptune,0.0,255.0,6.0,S0,615.0,0.0,0.0,0.0,0.0,0.0,0.0,tcp,0.0,admin,0.0,1.0,supdup,0.0,6.0,0.0
624,Dos,neptune,0.0,255.0,11.0,S0,624.0,0.0,0.0,0.0,0.0,0.0,0.0,tcp,0.0,admin,0.0,1.0,private,0.0,8.0,0.0
626,Dos,neptune,0.0,255.0,4.0,S0,626.0,0.0,0.0,0.0,0.0,0.0,0.0,tcp,0.0,superuser,0.0,1.0,hostnames,0.0,4.0,0.0
627,Dos,neptune,0.0,255.0,9.0,S0,627.0,0.0,0.0,0.0,0.0,0.0,0.0,tcp,0.0,superuser,0.0,1.0,private,0.0,8.0,0.0
629,Dos,neptune,0.0,255.0,16.0,RSTO,629.0,0.0,0.0,0.0,0.0,0.0,0.0,tcp,1.0,admin,0.0,0.0,uucp,0.0,16.0,0.0
638,Dos,neptune,0.0,255.0,11.0,S0,638.0,0.0,0.0,0.0,0.0,0.0,0.0,tcp,0.0,admin,0.0,1.0,domain,0.0,14.0,0.0
643,Probe,portsweep,0.0,179.0,1.0,RSTR,643.0,0.0,0.0,0.0,0.0,0.0,0.0,tcp,1.0,superuser,0.0,0.0,private,0.0,1.0,0.0
650,Probe,portsweep,0.0,255.0,1.0,S0,650.0,0.0,0.0,0.0,0.0,0.0,0.0,tcp,0.35,admin,0.0,0.65,ssh,0.0,1.0,0.0
659,Dos,neptune,0.0,255.0,9.0,S0,659.0,0.0,0.0,0.0,0.0,0.0,0.0,tcp,0.0,superuser,0.0,1.0,supdup,0.0,9.0,0.0
661,Probe,satan,0.0,255.0,1.0,REJ,661.0,0.0,0.0,0.0,0.0,0.0,0.0,tcp,0.78,technician,0.0,0.21,other,0.0,1.0,0.0
662,Probe,satan,0.0,255.0,8.0,SF,662.0,0.0,0.0,0.0,0.0,0.0,0.0,udp,0.0,technician,0.0,0.0,other,1.0,8.0,0.0
667,Dos,neptune,0.0,255.0,17.0,REJ,667.0,0.0,0.0,0.0,0.0,0.0,0.0,tcp,1.0,admin,0.0,0.0,iso_tsap,0.0,17.0,0.0
671,Dos,neptune,0.0,255.0,12.0,S0,671.0,0.0,0.0,0.0,0.0,0.0,0.0,tcp,0.0,admin,0.0,1.0,netbios_ns,0.0,12.0,0.0
673,Dos,neptune,0.0,255.0,15.0,REJ,673.0,0.0,0.0,0.0,0.0,0.0,0.0,tcp,1.0,technician,0.0,0.0,ldap,0.0,15.0,0.0
678,Dos,neptune,0.0,133.0,73.0,S0,678.0,0.0,0.0,0.0,0.0,0.0,0.0,tcp,0.0,admin,0.0,1.0,telnet,0.0,11.0,0.0
679,Dos,neptune,0.0,255.0,17.0,S0,679.0,0.0,0.0,0.0,0.0,0.0,0.0,tcp,0.0,superuser,0.0,1.0,private,0.0,3.0,0.0
687,Dos,neptune,0.0,255.0,6.0,S0,687.0,0.0,0.0,0.0,0.0,0.0,0.0,tcp,0.0,superuser,0.0,1.0,auth,0.0,6.0,0.0
696,Dos,neptune,0.0,255.0,2.0,S0,696.0,0.0,0.0,0.0,0.0,0.0,0.0,tcp,0.0,technician,0.0,1.0,imap4,0.0,2.0,0.0
703,Dos,neptune,0.0,255.0,5.0,S0,703.0,0.0,0.0,0.0,0.0,0.0,0.0,tcp,0.0,technician,0.0,1.0,private,0.0,5.0,0.0
705,Dos,teardrop,0.0,255.0,66.0,SF,705.0,0.0,0.0,0.0,0.0,0.0,0.0,udp,0.0,superuser,0.0,0.0,private,28.0,99.0,0.0
706,Dos,neptune,0.0,255.0,1.0,REJ,706.0,0.0,0.0,0.0,0.0,0.0,0.0,tcp,1.0,technician,0.0,0.0,private,0.0,20.0,0.0
708,Dos,neptune,0.0,255.0,16.0,S0,708.0,0.0,0.0,0.0,0.0,0.0,0.0,tcp,0.0,technician,0.0,1.0,private,0.0,16.0,0.0
709,Probe,satan,0.0,255.0,1.0,REJ,709.0,0.0,0.0,0.0,0.0,0.0,0.0,tcp,0.91,admin,0.0,0.09,private,0.0,1.0,0.0
712,Dos,neptune,0.0,255.0,20.0,S0,712.0,0.0,0.0,0.0,0.0,0.0,0.0,tcp,0.0,admin,0.0,1.0,private,0.0,8.0,0.0
713,Dos,neptune,0.0,255.0,3.0,S0,713.0,0.0,0.0,0.0,0.0,0.0,0.0,tcp,0.0,admin,0.0,1.0,private,0.0,2.0,0.0
718,Dos,neptune,0.0,255.0,20.0,S0,718.0,0.0,0.0,0.0,0.0,0.0,0.0,tcp,0.0,technician,0.0,1.0,domain,0.0,20.0,0.0
732,Dos,neptune,0.0,255.0,2.0,REJ,732.0,0.0,0.0,0.0,0.0,0.0,0.0,tcp,1.0,technician,0.0,0.0,netstat,0.0,2.0,0.0
733,Dos,neptune,0.0,255.0,20.0,REJ,733.0,0.0,0.0,0.0,0.0,0.0,0.0,tcp,1.0,technician,0.0,0.0,private,0.0,20.0,0.0
741,Dos,neptune,0.0,255.0,1.0,S0,741.0,0.0,0.0,0.0,0.0,0.0,0.0,tcp,0.0,admin,0.0,1.0,private,0.0,1.0,0.0
756,Probe,portsweep,0.0,66.0,1.0,RSTR,756.0,0.0,0.0,0.0,0.0,0.0,0.0,tcp,1.0,superuser,0.0,0.0,private,0.0,1.0,0.0
757,Dos,neptune,0.0,255.0,15.0,REJ,757.0,0.0,0.0,0.0,0.0,0.0,0.0,tcp,1.0,technician,0.0,0.0,gopher,0.0,15.0,0.0
758,Dos,teardrop,0.0,255.0,27.0,SF,758.0,0.0,0.0,0.0,0.0,0.0,0.0,udp,0.0,admin,0.0,0.0,private,28.0,27.0,0.0
765,Dos,neptune,0.0,255.0,10.0,S0,765.0,0.0,0.0,0.0,0.0,0.0,0.0,tcp,0.0,superuser,0.0,1.0,domain,0.0,17.0,0.0
766,Dos,neptune,0.0,255.0,19.0,RSTO,766.0,0.0,0.0,0.0,0.0,0.0,0.0,tcp,1.0,admin,0.0,0.0,ftp,0.0,19.0,0.0
768,R2L,warezclient,0.0,5.0,16.0,SF,768.0,0.0,0.0,1.0,0.0,0.0,0.0,tcp,0.0,admin,0.0,0.0,ftp_data,246.0,1.0,0.0
770,Dos,neptune,0.0,255.0,5.0,S0,770.0,0.0,0.0,0.0,0.0,0.0,0.0,tcp,0.0,superuser,0.0,1.0,discard,0.0,5.0,0.0
771,Dos,neptune,0.0,255.0,11.0,S0,771.0,0.0,0.0,0.0,0.0,0.0,0.0,tcp,0.0,technician,0.0,1.0,auth,0.0,11.0,0.0
775,Dos,neptune,0.0,255.0,17.0,S0,775.0,0.0,0.0,0.0,0.0,0.0,0.0,tcp,0.0,admin,0.0,1.0,private,0.0,16.0,0.0
776,Probe,portsweep,0.0,255.0,2.0,RSTR,776.0,0.0,0.0,0.0,0.0,0.0,0.0,tcp,1.0,technician,0.0,0.0,other,1.0,2.0,0.0
780,Dos,neptune,0.0,255.0,18.0,S0,780.0,0.0,0.0,0.0,0.0,0.0,0.0,tcp,0.0,technician,0.0,1.0,hostnames,0.0,18.0,0.0
781,Probe,ipsweep,0.0,2.0,129.0,SF,781.0,0.0,0.0,0.0,0.0,0.0,0.0,icmp,0.0,admin,0.0,0.0,eco_i,8.0,22.0,0.0
785,Probe,portsweep,0.0,255.0,2.0,RSTR,785.0,0.0,0.0,0.0,0.0,0.0,0.0,tcp,1.0,superuser,0.0,0.0,private,1.0,2.0,0.0
787,Dos,smurf,0.0,255.0,219.0,SF,787.0,0.0,0.0,0.0,0.0,0.0,0.0,icmp,0.0,technician,0.0,0.0,ecr_i,1032.0,322.0,0.0
790,Dos,neptune,0.0,255.0,25.0,S0,790.0,0.0,0.0,0.0,0.0,0.0,0.0,tcp,0.0,admin,0.0,1.0,ftp_data,0.0,25.0,0.0
792,Dos,neptune,0.0,255.0,12.0,S0,792.0,0.0,0.0,0.0,0.0,0.0,0.0,tcp,0.0,technician,0.0,1.0,exec,0.0,12.0,0.0
793,Dos,neptune,0.0,255.0,13.0,S0,793.0,0.0,0.0,0.0,0.0,0.0,0.0,tcp,0.0,admin,0.0,1.0,link,0.0,13.0,0.0
795,Dos,neptune,0.0,255.0,4.0,S0,795.0,0.0,0.0,0.0,0.0,0.0,0.0,tcp,0.0,superuser,0.0,1.0,netstat,0.0,4.0,0.0
806,Dos,neptune,0.0,255.0,17.0,REJ,806.0,0.0,0.0,0.0,0.0,0.0,0.0,tcp,1.0,superuser,0.0,0.0,private,0.0,17.0,0.0
807,Probe,portsweep,0.0,255.0,1.0,REJ,807.0,0.0,0.0,0.0,0.0,0.0,0.0,tcp,1.0,superuser,0.0,0.0,Z39_50,0.0,1.0,0.0
810,Dos,neptune,0.0,255.0,14.0,S0,810.0,0.0,0.0,0.0,0.0,0.0,0.0,tcp,0.0,admin,0.0,1.0,private,0.0,9.0,0.0
815,Dos,neptune,0.0,255.0,54.0,S0,815.0,0.0,0.0,0.0,0.0,0.0,0.0,tcp,0.0,technician,0.0,1.0,ftp_data,0.0,3.0,0.0
819,Dos,neptune,0.0,255.0,15.0,S0,819.0,0.0,0.0,0.0,0.0,0.0,0.0,tcp,0.0,technician,0.0,1.0,gopher,0.0,16.0,0.0
823,Probe,portsweep,0.0,255.0,1.0,REJ,823.0,0.0,0.0,0.0,0.0,0.0,0.0,tcp,1.0,technician,0.0,0.0,private,0.0,1.0,0.0
824,Dos,neptune,0.0,255.0,2.0,S0,824.0,0.0,0.0,0.0,0.0,0.0,0.0,tcp,0.0,superuser,0.0,1.0,name,0.0,2.0,0.0
826,Dos,neptune,0.0,255.0,17.0,S0,826.0,0.0,0.0,0.0,0.0,0.0,0.0,tcp,0.0,superuser,0.0,1.0,private,0.0,3.0,0.0
829,Probe,ipsweep,0.0,2.0,129.0,SF,829.0,0.0,0.0,0.0,0.0,0.0,0.0,icmp,0.0,technician,0.0,0.0,eco_i,8.0,27.0,0.0
832,Probe,satan,0.0,255.0,1.0,REJ,832.0,0.0,0.0,0.0,0.0,0.0,0.0,tcp,0.92,superuser,0.0,0.01,private,0.0,1.0,0.0
846,Dos,neptune,0.0,255.0,5.0,S0,846.0,0.0,0.0,0.0,0.0,0.0,0.0,tcp,0.0,superuser,0.0,1.0,imap4,0.0,15.0,0.0
852,Dos,neptune,0.0,255.0,9.0,S0,852.0,0.0,0.0,0.0,0.0,0.0,0.0,tcp,0.0,technician,0.0,1.0,exec,0.0,18.0,0.0
855,Dos,neptune,0.0,255.0,9.0,S0,855.0,0.0,0.0,0.0,0.0,0.0,0.0,tcp,0.0,admin,0.0,1.0,iso_tsap,0.0,9.0,0.0
858,Dos,smurf,0.0,243.0,98.0,SF,858.0,0.0,0.0,0.0,0.0,0.0,0.0,icmp,0.0,superuser,0.0,0.0,ecr_i,1032.0,511.0,0.0
860,Dos,neptune,0.0,255.0,6.0,REJ,860.0,0.0,0.0,0.0,0.0,0.0,0.0,tcp,1.0,admin,0.0,0.0,http,0.0,6.0,0.0
863,Dos,neptune,0.0,255.0,27.0,S0,863.0,0.0,0.0,0.0,0.0,0.0,0.0,tcp,0.0,technician,0.0,1.0,private,0.0,5.0,0.0
870,Dos,neptune,0.0,255.0,21.0,S0,870.0,0.0,0.0,0.0,0.0,0.0,0.0,tcp,0.0,technician,0.0,1.0,courier,0.0,21.0,0.0
871,Dos,neptune,0.0,255.0,2.0,S0,871.0,0.0,0.0,0.0,0.0,0.0,0.0,tcp,0.0,admin,0.0,1.0,bgp,0.0,2.0,0.0
873,Dos,neptune,0.0,255.0,10.0,S0,873.0,0.0,0.0,0.0,0.0,0.0,0.0,tcp,0.0,technician,0.0,1.0,whois,0.0,2.0,0.0
874,Probe,ipsweep,0.0,1.0,17.0,SF,874.0,0.0,0.0,0.0,0.0,0.0,0.0,icmp,0.0,admin,0.0,0.0,eco_i,8.0,2.0,0.0
881,Dos,neptune,0.0,255.0,3.0,S0,881.0,0.0,0.0,0.0,0.0,0.0,0.0,tcp,0.0,technician,0.0,1.0,gopher,0.0,3.0,0.0
882,Dos,neptune,0.0,255.0,2.0,S0,882.0,0.0,0.0,0.0,0.0,0.0,0.0,tcp,0.0,technician,0.0,1.0,bgp,0.0,2.0,0.0
891,Probe,nmap,0.0,1.0,169.0,SF,891.0,0.0,0.0,0.0,0.0,0.0,0.0,icmp,0.0,admin,0.0,0.0,eco_i,8.0,36.0,0.0
896,Dos,smurf,0.0,255.0,255.0,SF,896.0,0.0,0.0,0.0,0.0,0.0,0.0,icmp,0.0,technician,0.0,0.0,ecr_i,1032.0,65.0,0.0
898,Probe,portsweep,0.0,255.0,1.0,RSTR,898.0,0.0,0.0,0.0,0.0,0.0,0.0,tcp,1.0,technician,0.0,0.0,private,0.0,1.0,0.0
899,Dos,neptune,0.0,255.0,1.0,S0,899.0,0.0,0.0,0.0,0.0,0.0,0.0,tcp,0.0,admin,0.0,1.0,uucp,0.0,2.0,0.0
900,Probe,satan,0.0,255.0,1.0,REJ,900.0,0.0,0.0,0.0,0.0,0.0,0.0,tcp,0.88,admin,0.0,0.06,private,0.0,1.0,0.0
902,Probe,portsweep,0.0,255.0,2.0,RSTR,902.0,0.0,0.0,0.0,0.0,0.0,0.0,tcp,1.0,technician,0.0,0.0,private,0.0,2.0,0.0
905,Dos,neptune,0.0,255.0,18.0,S0,905.0,0.0,0.0,0.0,0.0,0.0,0.0,tcp,0.0,technician,0.0,1.0,ftp,0.0,18.0,0.0
909,Probe,portsweep,0.0,255.0,1.0,REJ,909.0,0.0,0.0,0.0,0.0,0.0,0.0,tcp,1.0,technician,0.0,0.0,private,0.0,1.0,0.0
910,Dos,smurf,0.0,255.0,255.0,SF,910.0,0.0,0.0,0.0,0.0,0.0,0.0,icmp,0.0,admin,0.0,0.0,ecr_i,520.0,261.0,0.0
920,Probe,ipsweep,0.0,1.0,153.0,SF,920.0,0.0,0.0,0.0,0.0,0.0,0.0,icmp,0.0,admin,0.0,0.0,eco_i,8.0,26.0,0.0
923,Dos,neptune,0.0,223.0,57.0,S0,923.0,0.0,0.0,0.0,0.0,0.0,0.0,tcp,0.0,admin,0.0,1.0,telnet,0.0,15.0,0.0
928,Dos,neptune,0.0,255.0,14.0,S0,928.0,0.0,0.0,0.0,0.0,0.0,0.0,tcp,0.0,admin,0.0,1.0,supdup,0.0,8.0,0.0
930,Dos,neptune,0.0,255.0,12.0,REJ,930.0,0.0,0.0,0.0,0.0,0.0,0.0,tcp,1.0,technician,0.0,0.0,efs,0.0,12.0,0.0
931,Dos,neptune,0.0,255.0,8.0,S0,931.0,0.0,0.0,0.0,0.0,0.0,0.0,tcp,0.0,superuser,0.0,1.0,private,0.0,7.0,0.0
946,Dos,neptune,0.0,255.0,62.0,S0,946.0,0.0,0.0,0.0,0.0,0.0,0.0,tcp,0.0,superuser,0.0,1.0,telnet,0.0,2.0,0.0
948,Dos,neptune,0.0,255.0,16.0,REJ,948.0,0.0,0.0,0.0,0.0,0.0,0.0,tcp,1.0,technician,0.0,0.0,courier,0.0,16.0,0.0
949,Dos,neptune,0.0,255.0,9.0,S0,949.0,0.0,0.0,0.0,0.0,0.0,0.0,tcp,0.0,superuser,0.0,1.0,ldap,0.0,9.0,0.0
951,Dos,neptune,0.0,78.0,24.0,S0,951.0,0.0,0.0,0.0,0.0,0.0,0.0,tcp,0.0,technician,0.0,1.0,finger,0.0,18.0,0.0
959,Dos,neptune,0.0,118.0,9.0,S0,959.0,0.0,0.0,0.0,0.0,0.0,0.0,tcp,0.0,admin,0.0,1.0,private,0.0,9.0,0.0
963,Probe,satan,0.0,255.0,1.0,S0,963.0,0.0,0.0,0.0,0.0,0.0,0.0,tcp,0.82,admin,0.0,0.17,other,0.0,1.0,0.0
966,Dos,neptune,0.0,255.0,22.0,S0,966.0,0.0,0.0,0.0,0.0,0.0,0.0,tcp,0.0,superuser,0.0,1.0,nntp,0.0,22.0,0.0
967,Dos,neptune,0.0,255.0,15.0,S0,967.0,0.0,0.0,0.0,0.0,0.0,0.0,tcp,0.0,admin,0.0,1.0,private,0.0,16.0,0.0
973,Dos,smurf,0.0,255.0,255.0,SF,973.0,0.0,0.0,0.0,0.0,0.0,0.0,icmp,0.0,superuser,0.0,0.0,ecr_i,520.0,282.0,0.0
984,Dos,neptune,0.0,255.0,15.0,S0,984.0,0.0,0.0,0.0,0.0,0.0,0.0,tcp,0.0,technician,0.0,1.0,private,0.0,6.0,0.0
986,Dos,neptune,0.0,255.0,7.0,S0,986.0,0.0,0.0,0.0,0.0,0.0,0.0,tcp,0.0,technician,0.0,1.0,time,0.0,7.0,0.0
988,Probe,ipsweep,0.0,1.0,139.0,SF,988.0,0.0,0.0,0.0,0.0,0.0,0.0,icmp,0.0,admin,0.0,0.0,eco_i,8.0,34.0,0.0
989,Dos,neptune,0.0,255.0,20.0,S0,989.0,0.0,0.0,0.0,0.0,0.0,0.0,tcp,0.0,superuser,0.0,1.0,private,0.0,18.0,0.0
991,Dos,neptune,0.0,255.0,7.0,S0,991.0,0.0,0.0,0.0,0.0,0.0,0.0,tcp,0.0,superuser,0.0,1.0,ctf,0.0,7.0,0.0
993,Dos,neptune,0.0,255.0,6.0,S0,993.0,0.0,0.0,0.0,0.0,0.0,0.0,tcp,0.0,admin,0.0,1.0,echo,0.0,6.0,0.0
997,Dos,neptune,0.0,255.0,7.0,S0,997.0,0.0,0.0,0.0,0.0,0.0,0.0,tcp,0.0,superuser,0.0,1.0,private,0.0,7.0,0.0
998,Dos,neptune,0.0,255.0,5.0,S0,998.0,0.0,0.0,0.0,0.0,0.0,0.0,tcp,0.0,technician,0.0,1.0,private,0.0,16.0,0.0
1003,Dos,neptune,0.0,255.0,19.0,S0,1003.0,0.0,0.0,0.0,0.0,0.0,0.0,tcp,0.0,superuser,0.0,1.0,imap4,0.0,7.0,0.0
1010,Dos,neptune,0.0,255.0,2.0,S0,1010.0,0.0,0.0,0.0,0.0,0.0,0.0,tcp,0.0,superuser,0.0,1.0,auth,0.0,2.0,0.0
1012,Dos,neptune,0.0,255.0,1.0,S0,1012.0,0.0,0.0,0.0,0.0,0.0,0.0,tcp,0.0,technician,0.0,1.0,daytime,0.0,1.0,0.0
1013,Dos,neptune,0.0,21.0,3.0,S0,1013.0,0.0,0.0,0.0,0.0,0.0,0.0,tcp,0.0,admin,0.0,1.0,private,0.0,3.0,0.0
1018,Dos,neptune,0.0,255.0,4.0,S0,1018.0,0.0,0.0,0.0,0.0,0.0,0.0,tcp,0.0,superuser,0.0,1.0,auth,0.0,4.0,0.0
1019,Dos,smurf,0.0,255.0,134.0,SF,1019.0,0.0,0.0,0.0,0.0,0.0,0.0,icmp,0.0,superuser,0.0,0.0,ecr_i,1032.0,134.0,0.0
1021,R2L,warezclient,0.0,1.0,54.0,SF,1021.0,0.0,0.0,1.0,0.0,0.0,0.0,tcp,0.0,technician,0.0,0.0,ftp_data,334.0,1.0,0.0
1029,Dos,neptune,0.0,255.0,16.0,S0,1029.0,0.0,0.0,0.0,0.0,0.0,0.0,tcp,0.0,superuser,0.0,1.0,ftp_data,0.0,16.0,0.0
1034,Dos,neptune,0.0,255.0,2.0,S0,1034.0,0.0,0.0,0.0,0.0,0.0,0.0,tcp,0.0,superuser,0.0,1.0,private,0.0,17.0,0.0
1038,Probe,portsweep,0.0,78.0,2.0,RSTOS0,1038.0,0.0,0.0,0.0,0.0,0.0,0.0,tcp,1.0,admin,0.0,0.0,telnet,381709090.0,1.0,0.0
1041,Dos,neptune,0.0,255.0,3.0,RSTO,1041.0,0.0,0.0,0.0,0.0,0.0,0.0,tcp,1.0,admin,0.0,0.0,time,0.0,3.0,0.0
1042,Dos,neptune,0.0,255.0,20.0,S0,1042.0,0.0,0.0,0.0,0.0,0.0,0.0,tcp,0.0,technician,0.0,1.0,klogin,0.0,18.0,0.0
1045,Dos,neptune,0.0,255.0,19.0,S0,1045.0,0.0,0.0,0.0,0.0,0.0,0.0,tcp,0.0,admin,0.0,1.0,hostnames,0.0,19.0,0.0
1049,Dos,neptune,0.0,255.0,18.0,REJ,1049.0,0.0,0.0,0.0,0.0,0.0,0.0,tcp,1.0,superuser,0.0,0.0,private,0.0,18.0,0.0
1052,Dos,neptune,0.0,255.0,14.0,S0,1052.0,0.0,0.0,0.0,0.0,0.0,0.0,tcp,0.0,superuser,0.0,1.0,private,0.0,16.0,0.0
1054,Dos,neptune,0.0,255.0,3.0,S0,1054.0,0.0,0.0,0.0,0.0,0.0,0.0,tcp,0.0,superuser,0.0,1.0,uucp_path,0.0,15.0,0.0
1055,Dos,neptune,0.0,255.0,4.0,S0,1055.0,0.0,0.0,0.0,0.0,0.0,0.0,tcp,0.0,superuser,0.0,1.0,private,0.0,2.0,0.0
1057,Probe,portsweep,0.0,255.0,1.0,RSTR,1057.0,0.0,0.0,0.0,0.0,0.0,0.0,tcp,1.0,superuser,0.0,0.0,private,0.0,1.0,0.0
1060,R2L,warezclient,2449.0,116.0,14.0,SF,1060.0,1.0,0.0,1.0,0.0,0.0,0.0,tcp,0.0,technician,0.0,0.0,ftp,1195.0,1.0,0.0
1062,Dos,neptune,0.0,255.0,15.0,S0,1062.0,0.0,0.0,0.0,0.0,0.0,0.0,tcp,0.0,technician,0.0,1.0,systat,0.0,15.0,0.0
1065,Dos,neptune,0.0,255.0,25.0,S0,1065.0,0.0,0.0,0.0,0.0,0.0,0.0,tcp,0.0,technician,0.0,1.0,private,0.0,25.0,0.0
1070,Dos,neptune,0.0,255.0,11.0,S0,1070.0,0.0,0.0,0.0,0.0,0.0,0.0,tcp,0.0,admin,0.0,1.0,hostnames,0.0,11.0,0.0
1072,Probe,ipsweep,0.0,2.0,62.0,SF,1072.0,0.0,0.0,0.0,0.0,0.0,0.0,icmp,0.0,technician,0.0,0.0,eco_i,8.0,9.0,0.0
1073,Dos,neptune,0.0,255.0,16.0,S0,1073.0,0.0,0.0,0.0,0.0,0.0,0.0,tcp,0.0,admin,0.0,1.0,discard,0.0,16.0,0.0
1078,Dos,neptune,0.0,255.0,4.0,S0,1078.0,0.0,0.0,0.0,0.0,0.0,0.0,tcp,0.0,superuser,0.0,1.0,private,0.0,20.0,0.0
1080,Probe,ipsweep,0.0,36.0,2.0,REJ,1080.0,0.0,0.0,0.0,0.0,0.0,0.0,tcp,1.0,technician,0.0,0.0,private,0.0,1.0,0.0
1085,Probe,ipsweep,0.0,2.0,106.0,SF,1085.0,0.0,0.0,0.0,0.0,0.0,0.0,icmp,0.0,technician,0.0,0.0,eco_i,8.0,41.0,0.0
1088,Dos,neptune,0.0,255.0,23.0,S0,1088.0,0.0,0.0,0.0,0.0,0.0,0.0,tcp,0.0,admin,0.0,1.0,private,0.0,23.0,0.0
1093,Dos,neptune,0.0,255.0,20.0,REJ,1093.0,0.0,0.0,0.0,0.0,0.0,0.0,tcp,1.0,technician,0.0,0.0,gopher,0.0,20.0,0.0
1095,Probe,satan,0.0,255.0,1.0,REJ,1095.0,0.0,0.0,0.0,0.0,0.0,0.0,tcp,0.95,superuser,0.0,0.05,other,0.0,1.0,0.0
1105,Dos,neptune,0.0,255.0,6.0,S0,1105.0,0.0,0.0,0.0,0.0,0.0,0.0,tcp,0.0,technician,0.0,1.0,imap4,0.0,6.0,0.0
1106,Probe,ipsweep,0.0,1.0,29.0,SF,1106.0,0.0,0.0,0.0,0.0,0.0,0.0,icmp,0.0,technician,0.0,0.0,eco_i,8.0,12.0,0.0
1115,Dos,smurf,0.0,255.0,166.0,SF,1115.0,0.0,0.0,0.0,0.0,0.0,0.0,icmp,0.0,admin,0.0,0.0,ecr_i,1032.0,511.0,0.0
1122,Dos,neptune,0.0,255.0,13.0,RSTO,1122.0,0.0,0.0,0.0,0.0,0.0,0.0,tcp,1.0,superuser,0.0,0.0,telnet,0.0,20.0,0.0
1123,R2L,warezclient,0.0,6.0,20.0,SF,1123.0,0.0,0.0,1.0,0.0,0.0,0.0,tcp,0.0,superuser,0.0,0.0,ftp_data,334.0,2.0,0.0
1125,Probe,nmap,0.0,99.0,83.0,SF,1125.0,0.0,0.0,0.0,0.0,0.0,0.0,udp,0.0,technician,0.0,0.0,private,215.0,1.0,0.0
1132,Dos,neptune,0.0,255.0,7.0,S0,1132.0,0.0,0.0,0.0,0.0,0.0,0.0,tcp,0.0,admin,0.0,1.0,private,0.0,20.0,0.0
1136,Dos,neptune,0.0,255.0,17.0,S0,1136.0,0.0,0.0,0.0,0.0,0.0,0.0,tcp,0.0,admin,0.0,1.0,private,0.0,18.0,0.0
1137,Probe,satan,0.0,255.0,1.0,REJ,1137.0,0.0,0.0,0.0,0.0,0.0,0.0,tcp,0.87,technician,0.0,0.08,private,0.0,1.0,0.0
1139,Dos,neptune,0.0,255.0,2.0,S0,1139.0,0.0,0.0,0.0,0.0,0.0,0.0,tcp,0.0,technician,0.0,1.0,uucp,0.0,2.0,0.0
1140,Probe,ipsweep,0.0,1.0,79.0,SF,1140.0,0.0,0.0,0.0,0.0,0.0,0.0,icmp,0.0,technician,0.0,0.0,eco_i,8.0,24.0,0.0
1142,Dos,neptune,0.0,255.0,9.0,S0,1142.0,0.0,0.0,0.0,0.0,0.0,0.0,tcp,0.0,admin,0.0,1.0,iso_tsap,0.0,11.0,0.0
1143,Dos,pod,0.0,1.0,1.0,SF,1143.0,0.0,0.0,0.0,0.0,0.0,0.0,icmp,0.0,admin,0.0,0.0,tim_i,564.0,1.0,0.0
1148,Dos,neptune,0.0,255.0,1.0,S0,1148.0,0.0,0.0,0.0,0.0,0.0,0.0,tcp,0.0,admin,0.0,1.0,link,0.0,5.0,0.0
1154,Dos,neptune,0.0,255.0,4.0,S0,1154.0,0.0,0.0,0.0,0.0,0.0,0.0,tcp,0.0,admin,0.0,1.0,private,0.0,8.0,0.0
1155,Dos,neptune,0.0,255.0,20.0,S0,1155.0,0.0,0.0,0.0,0.0,0.0,0.0,tcp,0.0,technician,0.0,1.0,exec,0.0,20.0,0.0
1158,Dos,neptune,0.0,255.0,12.0,REJ,1158.0,0.0,0.0,0.0,0.0,0.0,0.0,tcp,1.0,admin,0.0,0.0,private,0.0,20.0,0.0
1159,Dos,teardrop,0.0,255.0,143.0,SF,1159.0,0.0,0.0,0.0,0.0,0.0,0.0,udp,0.0,admin,0.0,0.0,private,28.0,43.0,0.0
1160,Dos,neptune,0.0,255.0,15.0,S0,1160.0,0.0,0.0,0.0,0.0,0.0,0.0,tcp,0.0,admin,0.0,1.0,domain,0.0,15.0,0.0
1164,Dos,neptune,0.0,255.0,6.0,S0,1164.0,0.0,0.0,0.0,0.0,0.0,0.0,tcp,0.0,superuser,0.0,1.0,private,0.0,16.0,0.0
1168,Dos,neptune,0.0,255.0,1.0,S0,1168.0,0.0,0.0,0.0,0.0,0.0,0.0,tcp,0.0,technician,0.0,1.0,whois,0.0,1.0,0.0
