id1,id,duration,service,flag,src_bytes,dst_bytes,wrong_fragment,logged_in,num_compromised,num_root,count,serror_rate,srv_serror_rate,rerror_rate,srv_rerror_rate,same_srv_rate,dst_host_count,dst_host_srv_count,dst_host_same_srv_rate,dst_host_diff_srv_rate,dst_host_serror_rate,dst_host_srv_serror_rate,dst_host_rerror_rate,dst_host_srv_rerror_rate,role,AttCat,attType
199,790,0,ftp_data,S0,0,0,0,0,0,0,271,1.0,1.0,0.0,0.0,0.09,255,25,0.1,0.05,1.0,1.0,0.0,0.0,technician,Dos,neptune
200,792,0,exec,S0,0,0,0,0,0,0,140,1.0,1.0,0.0,0.0,0.09,255,12,0.05,0.06,1.0,1.0,0.0,0.0,superuser,Dos,neptune
201,794,0,finger,S0,0,0,0,0,0,0,278,1.0,1.0,0.0,0.0,0.07,255,20,0.08,0.07,1.0,1.0,0.0,0.0,admin,Dos,neptune
202,795,0,netstat,S0,0,0,0,0,0,0,45,1.0,1.0,0.0,0.0,0.09,255,4,0.02,0.09,1.0,1.0,0.0,0.0,admin,Dos,neptune
203,798,0,hostnames,S0,0,0,0,0,0,0,279,1.0,1.0,0.0,0.0,0.04,255,10,0.04,0.08,1.0,1.0,0.0,0.0,technician,Dos,neptune
204,806,0,private,REJ,0,0,0,0,0,0,111,0.0,0.0,1.0,1.0,0.15,255,17,0.07,0.07,0.0,0.0,1.0,1.0,superuser,Dos,neptune
205,808,0,iso_tsap,S0,0,0,0,0,0,0,145,1.0,1.0,0.0,0.0,0.05,255,7,0.03,0.07,1.0,1.0,0.0,0.0,technician,Dos,neptune
206,810,0,private,S0,0,0,0,0,0,0,231,1.0,1.0,0.0,0.0,0.04,255,14,0.05,0.08,1.0,1.0,0.0,0.0,superuser,Dos,neptune
207,815,0,ftp_data,S0,0,0,0,0,0,0,23,1.0,1.0,0.0,0.0,0.13,255,54,0.21,0.04,1.0,1.0,0.0,0.0,technician,Dos,neptune
208,834,0,private,S0,0,0,0,0,0,0,234,1.0,1.0,0.0,0.0,0.03,255,6,0.02,0.07,1.0,1.0,0.0,0.0,technician,Dos,neptune
209,836,0,ftp_data,REJ,0,0,0,0,0,0,116,0.0,0.0,1.0,1.0,0.02,255,2,0.01,0.07,0.0,0.0,1.0,1.0,admin,Dos,neptune
210,838,0,hostnames,S0,0,0,0,0,0,0,106,1.0,1.0,0.0,0.0,0.06,255,17,0.07,0.08,1.0,1.0,0.0,0.0,technician,Dos,neptune
212,847,0,private,S0,0,0,0,0,0,0,233,1.0,1.0,0.0,0.0,0.03,255,9,0.04,0.05,1.0,1.0,0.0,0.0,technician,Dos,neptune
214,852,0,exec,S0,0,0,0,0,0,0,108,1.0,1.0,0.0,0.0,0.17,255,9,0.04,0.07,1.0,1.0,0.0,0.0,technician,Dos,neptune
215,855,0,iso_tsap,S0,0,0,0,0,0,0,229,1.0,1.0,0.0,0.0,0.04,255,9,0.04,0.09,1.0,1.0,0.0,0.0,superuser,Dos,neptune
216,856,0,mtp,S0,0,0,0,0,0,0,239,1.0,1.0,0.0,0.0,0.05,255,4,0.02,0.09,1.0,1.0,0.0,0.0,technician,Dos,neptune
217,859,0,private,SF,28,0,3,0,0,0,18,0.0,0.0,0.0,0.0,1.0,255,18,0.07,0.02,0.0,0.0,0.72,0.0,admin,Dos,teardrop
218,860,0,http,REJ,0,0,0,0,0,0,258,0.0,0.0,1.0,1.0,0.02,255,6,0.02,0.07,0.0,0.0,1.0,1.0,technician,Dos,neptune
219,870,0,courier,S0,0,0,0,0,0,0,123,1.0,1.0,0.0,0.0,0.17,255,21,0.08,0.05,1.0,1.0,0.0,0.0,superuser,Dos,neptune
220,873,0,whois,S0,0,0,0,0,0,0,45,1.0,1.0,0.0,0.0,0.04,255,10,0.04,0.08,1.0,1.0,0.0,0.0,admin,Dos,neptune
222,876,0,imap4,S0,0,0,0,0,0,0,255,1.0,1.0,0.0,0.0,0.03,255,10,0.04,0.07,1.0,1.0,0.0,0.0,admin,Dos,neptune
223,877,0,private,S0,0,0,0,0,0,0,104,1.0,1.0,0.0,0.0,0.1,255,10,0.04,0.05,1.0,1.0,0.0,0.0,superuser,Dos,neptune
224,882,0,bgp,S0,0,0,0,0,0,0,217,1.0,1.0,0.0,0.0,0.01,255,2,0.01,0.08,1.0,1.0,0.0,0.0,admin,Dos,neptune
225,883,0,private,REJ,0,0,0,0,0,0,66,0.0,0.0,1.0,1.0,0.02,255,16,0.06,0.06,0.0,0.0,1.0,1.0,superuser,Dos,neptune
228,896,0,ecr_i,SF,1032,0,0,0,0,0,65,0.0,0.0,0.0,0.0,1.0,255,255,1.0,0.0,0.0,0.0,0.0,0.0,superuser,Dos,smurf
230,912,0,finger,S0,0,0,0,0,0,0,213,1.0,1.0,0.0,0.0,0.1,255,21,0.08,0.05,1.0,1.0,0.0,0.0,admin,Dos,neptune
231,916,0,supdup,S0,0,0,0,0,0,0,252,1.0,1.0,0.0,0.0,0.09,255,23,0.09,0.06,1.0,1.0,0.0,0.0,admin,Dos,neptune
233,923,0,telnet,S0,0,0,0,0,0,0,61,1.0,1.0,0.0,0.0,0.25,223,57,0.26,0.02,0.99,0.96,0.0,0.0,admin,Dos,neptune
234,930,0,efs,REJ,0,0,0,0,0,0,116,0.0,0.0,1.0,1.0,0.1,255,12,0.05,0.07,0.0,0.0,1.0,1.0,admin,Dos,neptune
235,931,0,private,S0,0,0,0,0,0,0,164,1.0,1.0,0.0,0.0,0.04,255,8,0.03,0.09,1.0,1.0,0.0,0.0,technician,Dos,neptune
236,940,0,uucp,RSTO,0,0,0,0,0,0,121,0.0,0.0,1.0,1.0,0.13,255,16,0.06,0.07,0.0,0.0,1.0,1.0,admin,Dos,neptune
237,947,0,finger,RSTO,0,0,0,0,0,0,229,0.0,0.0,1.0,1.0,0.05,255,11,0.04,0.07,0.0,0.0,1.0,1.0,admin,Dos,neptune
238,949,0,ldap,S0,0,0,0,0,0,0,240,1.0,1.0,0.0,0.0,0.04,255,9,0.04,0.06,1.0,1.0,0.0,0.0,superuser,Dos,neptune
239,956,0,ecr_i,SF,520,0,0,0,0,0,434,0.0,0.0,0.0,0.0,1.0,30,30,1.0,0.0,0.0,0.0,0.0,0.0,superuser,Dos,smurf
241,967,0,private,S0,0,0,0,0,0,0,282,1.0,1.0,0.0,0.0,0.06,255,15,0.06,0.08,1.0,1.0,0.0,0.0,technician,Dos,neptune
242,975,0,ecr_i,SF,1032,0,0,0,0,0,250,0.0,0.0,0.0,0.0,1.0,255,250,0.98,0.01,0.0,0.0,0.0,0.0,admin,Dos,smurf
244,989,0,private,S0,0,0,0,0,0,0,206,1.0,1.0,0.0,0.0,0.09,255,20,0.08,0.07,1.0,1.0,0.0,0.0,technician,Dos,neptune
245,991,0,ctf,S0,0,0,0,0,0,0,270,1.0,1.0,0.0,0.0,0.03,255,7,0.03,0.08,1.0,1.0,0.0,0.0,technician,Dos,neptune
247,993,0,echo,S0,0,0,0,0,0,0,239,1.0,1.0,0.0,0.0,0.03,255,6,0.02,0.05,1.0,1.0,0.0,0.0,admin,Dos,neptune
248,997,0,private,S0,0,0,0,0,0,0,113,1.0,1.0,0.0,0.0,0.06,255,7,0.03,0.07,1.0,1.0,0.0,0.0,admin,Dos,neptune
249,1007,0,private,S0,0,0,0,0,0,0,210,1.0,1.0,0.0,0.0,0.06,255,13,0.05,0.07,1.0,1.0,0.0,0.0,admin,Dos,neptune
250,1009,0,iso_tsap,S0,0,0,0,0,0,0,255,1.0,1.0,0.0,0.0,0.06,255,17,0.07,0.07,1.0,1.0,0.0,0.0,admin,Dos,neptune
251,1012,0,daytime,S0,0,0,0,0,0,0,4,1.0,1.0,0.0,0.0,0.25,255,1,0.0,0.09,1.0,1.0,0.0,0.0,admin,Dos,neptune
252,1015,0,private,S0,0,0,0,0,0,0,118,1.0,1.0,0.0,0.0,0.11,255,8,0.03,0.08,1.0,1.0,0.0,0.0,admin,Dos,neptune
256,1027,0,discard,S0,0,0,0,0,0,0,253,1.0,1.0,0.0,0.0,0.07,255,4,0.02,0.08,1.0,1.0,0.0,0.0,admin,Dos,neptune
257,1029,0,ftp_data,S0,0,0,0,0,0,0,247,1.0,1.0,0.0,0.0,0.06,255,16,0.06,0.07,1.0,1.0,0.0,0.0,admin,Dos,neptune
258,1032,0,Z39_50,S0,0,0,0,0,0,0,282,1.0,1.0,0.0,0.0,0.06,255,17,0.07,0.06,1.0,1.0,0.0,0.0,technician,Dos,neptune
259,1034,0,private,S0,0,0,0,0,0,0,89,1.0,1.0,0.0,0.0,0.19,255,2,0.01,0.08,1.0,1.0,0.0,0.0,technician,Dos,neptune
260,1036,0,private,REJ,0,0,0,0,0,0,144,0.0,0.0,1.0,1.0,0.1,255,29,0.11,0.05,0.0,0.0,1.0,1.0,admin,Dos,neptune
262,1041,0,time,RSTO,0,0,0,0,0,0,258,0.0,0.0,1.0,1.0,0.01,255,3,0.01,0.07,0.0,0.0,1.0,1.0,technician,Dos,neptune
263,1045,0,hostnames,S0,0,0,0,0,0,0,284,1.0,1.0,0.0,0.0,0.07,255,19,0.07,0.07,1.0,1.0,0.0,0.0,technician,Dos,neptune
264,1049,0,private,REJ,0,0,0,0,0,0,104,0.0,0.0,1.0,1.0,0.17,255,18,0.07,0.07,0.0,0.0,1.0,1.0,admin,Dos,neptune
265,1051,0,telnet,S0,0,0,0,0,0,0,67,1.0,1.0,0.0,0.0,0.25,255,37,0.15,0.06,1.0,1.0,0.0,0.0,superuser,Dos,neptune
266,1054,0,uucp_path,S0,0,0,0,0,0,0,114,1.0,1.0,0.0,0.0,0.13,255,3,0.01,0.07,1.0,1.0,0.0,0.0,technician,Dos,neptune
269,1062,0,systat,S0,0,0,0,0,0,0,235,1.0,1.0,0.0,0.0,0.06,255,15,0.06,0.06,1.0,1.0,0.0,0.0,technician,Dos,neptune
270,1065,0,private,S0,0,0,0,0,0,0,179,1.0,1.0,0.0,0.0,0.14,255,25,0.1,0.05,1.0,1.0,0.0,0.0,admin,Dos,neptune
271,1067,0,Z39_50,S0,0,0,0,0,0,0,272,1.0,1.0,0.0,0.0,0.02,255,6,0.02,0.05,1.0,1.0,0.0,0.0,technician,Dos,neptune
273,1073,0,discard,S0,0,0,0,0,0,0,126,1.0,1.0,0.0,0.0,0.13,255,16,0.06,0.07,1.0,1.0,0.0,0.0,admin,Dos,neptune
274,1078,0,private,S0,0,0,0,0,0,0,150,1.0,1.0,0.0,0.0,0.13,255,4,0.02,0.09,1.0,1.0,0.0,0.0,technician,Dos,neptune
275,1083,0,courier,S0,0,0,0,0,0,0,114,1.0,1.0,0.0,0.0,0.05,255,6,0.02,0.05,1.0,1.0,0.0,0.0,technician,Dos,neptune
276,1088,0,private,S0,0,0,0,0,0,0,279,1.0,1.0,0.0,0.0,0.08,255,23,0.09,0.05,1.0,1.0,0.0,0.0,admin,Dos,neptune
277,1089,0,imap4,S0,0,0,0,0,0,0,239,1.0,1.0,0.0,0.0,0.02,255,4,0.02,0.05,1.0,1.0,0.0,0.0,superuser,Dos,neptune
279,1113,0,private,S0,0,0,0,0,0,0,171,1.0,1.0,0.0,0.0,0.05,255,8,0.03,0.09,1.0,1.0,0.0,0.0,admin,Dos,neptune
280,1117,0,telnet,S0,0,0,0,0,0,0,26,1.0,1.0,0.0,0.0,0.15,255,4,0.02,0.08,1.0,1.0,0.0,0.0,admin,Dos,neptune
281,1118,0,finger,S0,0,0,0,0,0,0,36,1.0,1.0,0.0,0.0,0.33,255,72,0.28,0.02,1.0,1.0,0.0,0.0,superuser,Dos,neptune
282,1122,0,telnet,RSTO,0,0,0,0,0,0,149,0.0,0.0,1.0,1.0,0.13,255,13,0.05,0.06,0.0,0.0,1.0,1.0,admin,Dos,neptune
284,1132,0,private,S0,0,0,0,0,0,0,167,1.0,1.0,0.0,0.0,0.12,255,7,0.03,0.07,1.0,1.0,0.0,0.0,technician,Dos,neptune
285,1136,0,private,S0,0,0,0,0,0,0,237,1.0,1.0,0.0,0.0,0.08,255,17,0.07,0.06,1.0,1.0,0.0,0.0,admin,Dos,neptune
288,1142,0,iso_tsap,S0,0,0,0,0,0,0,288,1.0,1.0,0.0,0.0,0.04,255,9,0.04,0.07,1.0,1.0,0.0,0.0,admin,Dos,neptune
290,1146,0,private,S0,0,0,0,0,0,0,275,1.0,1.0,0.0,0.0,0.07,255,15,0.06,0.07,1.0,1.0,0.0,0.0,superuser,Dos,neptune
291,1148,0,link,S0,0,0,0,0,0,0,239,1.0,1.0,0.0,0.0,0.02,255,1,0.0,0.07,1.0,1.0,0.0,0.0,admin,Dos,neptune
292,1150,0,private,REJ,0,0,0,0,0,0,111,0.0,0.0,1.0,1.0,0.09,255,10,0.04,0.06,0.0,0.0,1.0,1.0,admin,Dos,neptune
293,1151,0,name,S0,0,0,0,0,0,0,239,1.0,1.0,0.0,0.0,0.08,255,19,0.07,0.07,1.0,1.0,0.0,0.0,technician,Dos,neptune
294,1158,0,private,REJ,0,0,0,0,0,0,150,0.0,0.0,1.0,1.0,0.13,255,12,0.05,0.06,0.0,0.0,1.0,1.0,superuser,Dos,neptune
295,1159,0,private,SF,28,0,3,0,0,0,43,0.0,0.0,0.0,0.0,1.0,255,143,0.56,0.44,0.09,0.0,0.35,0.0,superuser,Dos,teardrop
296,1160,0,domain,S0,0,0,0,0,0,0,272,1.0,1.0,0.0,0.0,0.06,255,15,0.06,0.08,1.0,1.0,0.0,0.0,admin,Dos,neptune
297,1163,0,private,S0,0,0,0,0,0,0,86,1.0,1.0,0.0,0.0,0.06,255,5,0.02,0.06,1.0,1.0,0.0,0.0,superuser,Dos,neptune
298,1164,0,private,S0,0,0,0,0,0,0,189,1.0,1.0,0.0,0.0,0.08,255,6,0.02,0.07,1.0,1.0,0.0,0.0,technician,Dos,neptune
301,1170,0,private,S0,0,0,0,0,0,0,147,1.0,1.0,0.0,0.0,0.12,255,7,0.03,0.07,1.0,1.0,0.0,0.0,admin,Dos,neptune
302,1171,0,ecr_i,SF,1032,0,0,0,0,0,511,0.0,0.0,0.0,0.0,1.0,116,22,0.19,0.06,0.02,0.0,0.54,0.0,superuser,Dos,smurf
304,1180,0,private,S0,0,0,0,0,0,0,115,1.0,1.0,0.0,0.0,0.02,255,19,0.07,0.07,1.0,1.0,0.0,0.0,admin,Dos,neptune
305,1184,0,pop_3,S0,0,0,0,0,0,0,276,1.0,1.0,0.0,0.0,0.06,255,16,0.06,0.08,1.0,1.0,0.0,0.0,superuser,Dos,neptune
306,1185,0,ecr_i,SF,520,0,0,0,0,0,441,0.0,0.0,0.0,0.0,1.0,191,191,1.0,0.0,0.0,0.0,0.0,0.0,admin,Dos,smurf
307,1190,0,remote_job,REJ,0,0,0,0,0,0,281,0.0,0.0,1.0,1.0,0.04,255,11,0.04,0.07,0.0,0.0,1.0,1.0,admin,Dos,neptune
308,1191,0,private,S0,0,0,0,0,0,0,242,1.0,1.0,0.0,0.0,0.08,255,19,0.07,0.08,1.0,1.0,0.0,0.0,superuser,Dos,neptune
309,1195,0,finger,S0,0,0,0,0,0,0,257,1.0,1.0,0.0,0.0,0.02,255,5,0.02,0.07,1.0,1.0,0.0,0.0,admin,Dos,neptune
311,1201,0,private,S0,0,0,0,0,0,0,230,1.0,1.0,0.0,0.0,0.05,255,13,0.05,0.07,1.0,1.0,0.0,0.0,admin,Dos,neptune
312,1202,0,echo,S0,0,0,0,0,0,0,281,1.0,1.0,0.0,0.0,0.06,255,2,0.01,0.07,1.0,1.0,0.0,0.0,technician,Dos,neptune
314,1215,0,private,S0,0,0,0,0,0,0,170,1.0,1.0,0.0,0.0,0.01,255,2,0.01,0.09,1.0,1.0,0.0,0.0,admin,Dos,neptune
315,1220,0,telnet,S0,0,0,0,0,0,0,71,1.0,1.0,0.0,0.0,0.24,255,57,0.22,0.02,1.0,1.0,0.0,0.0,superuser,Dos,neptune
317,1236,0,private,REJ,0,0,0,0,0,0,133,0.0,0.0,1.0,1.0,0.02,255,1,0.0,0.07,0.0,0.0,1.0,1.0,admin,Dos,neptune
318,1245,0,netstat,S0,0,0,0,0,0,0,197,1.0,1.0,0.0,0.0,0.07,255,14,0.05,0.08,1.0,1.0,0.0,0.0,admin,Dos,neptune
319,1257,0,private,S0,0,0,0,0,0,0,112,1.0,1.0,0.0,0.0,0.13,255,15,0.06,0.05,1.0,1.0,0.0,0.0,admin,Dos,neptune
320,1258,0,private,S0,0,0,0,0,0,0,144,1.0,1.0,0.0,0.0,0.1,255,6,0.02,0.06,1.0,1.0,0.0,0.0,admin,Dos,neptune
321,1259,0,private,S0,0,0,0,0,0,0,209,1.0,1.0,0.0,0.0,0.01,255,3,0.01,0.09,1.0,1.0,0.0,0.0,admin,Dos,neptune
322,1263,0,ftp_data,S0,0,0,0,0,0,0,37,1.0,1.0,0.0,0.0,0.16,255,64,0.25,0.02,1.0,1.0,0.0,0.0,admin,Dos,neptune
323,1266,0,private,S0,0,0,0,0,0,0,181,1.0,1.0,0.0,0.0,0.06,255,11,0.04,0.05,1.0,1.0,0.0,0.0,technician,Dos,neptune
324,1267,0,private,SF,28,0,3,0,0,0,99,0.01,0.0,0.0,0.0,0.99,255,98,0.38,0.01,0.0,0.0,0.0,0.0,admin,Dos,teardrop
325,1271,0,uucp_path,S0,0,0,0,0,0,0,230,1.0,1.0,0.0,0.0,0.01,255,2,0.01,0.06,1.0,1.0,0.0,0.0,technician,Dos,neptune
326,1272,0,uucp,RSTO,0,0,0,0,0,0,114,0.0,0.0,1.0,1.0,0.08,255,9,0.04,0.07,0.0,0.0,1.0,1.0,admin,Dos,neptune
327,1273,0,uucp_path,S0,0,0,0,0,0,0,254,1.0,1.0,0.0,0.0,0.0,255,1,0.0,0.08,1.0,1.0,0.0,0.0,technician,Dos,neptune
329,1279,0,private,S0,0,0,0,0,0,0,280,1.0,1.0,0.0,0.0,0.04,255,27,0.11,0.06,1.0,1.0,0.0,0.0,technician,Dos,neptune
332,1291,0,private,REJ,0,0,0,0,0,0,151,0.0,0.0,1.0,1.0,0.04,255,6,0.02,0.07,0.0,0.0,1.0,1.0,superuser,Dos,neptune
333,1293,0,exec,S0,0,0,0,0,0,0,144,1.0,1.0,0.0,0.0,0.1,255,17,0.07,0.07,1.0,1.0,0.0,0.0,superuser,Dos,neptune
334,1295,0,private,S0,0,0,0,0,0,0,117,1.0,1.0,0.0,0.0,0.08,255,9,0.04,0.08,1.0,1.0,0.0,0.0,superuser,Dos,neptune
336,1303,0,private,S0,0,0,0,0,0,0,257,1.0,1.0,0.0,0.0,0.02,215,4,0.02,0.07,0.99,1.0,0.0,0.0,superuser,Dos,neptune
338,1306,0,pop_3,RSTO,0,0,0,0,0,0,232,0.0,0.0,1.0,1.0,0.02,255,5,0.02,0.07,0.0,0.0,1.0,1.0,admin,Dos,neptune
339,1308,0,private,REJ,0,0,0,0,0,0,112,0.0,0.0,1.0,1.0,0.02,255,22,0.09,0.07,0.0,0.0,1.0,1.0,superuser,Dos,neptune
340,1312,0,private,S0,0,0,0,0,0,0,280,1.0,1.0,0.0,0.0,0.06,140,18,0.13,0.07,0.99,1.0,0.0,0.0,admin,Dos,neptune
341,1321,0,uucp_path,S0,0,0,0,0,0,0,204,1.0,1.0,0.0,0.0,0.0,255,1,0.0,0.05,1.0,1.0,0.0,0.0,technician,Dos,neptune
342,1324,0,ctf,S0,0,0,0,0,0,0,260,1.0,1.0,0.0,0.0,0.05,255,9,0.04,0.07,1.0,1.0,0.0,0.0,technician,Dos,neptune
343,1325,0,echo,S0,0,0,0,0,0,0,213,1.0,1.0,0.0,0.0,0.02,255,17,0.07,0.06,1.0,1.0,0.0,0.0,technician,Dos,neptune
345,1327,0,uucp,RSTO,0,0,0,0,0,0,114,0.0,0.0,1.0,1.0,0.07,255,8,0.03,0.06,0.0,0.0,1.0,1.0,admin,Dos,neptune
346,1343,0,domain,S0,0,0,0,0,0,0,103,1.0,1.0,0.0,0.0,0.13,255,2,0.01,0.07,1.0,1.0,0.0,0.0,technician,Dos,neptune
349,1358,0,private,REJ,0,0,0,0,0,0,81,0.0,0.0,1.0,1.0,0.16,255,13,0.05,0.08,0.0,0.0,1.0,1.0,technician,Dos,neptune
351,1363,0,nnsp,S0,0,0,0,0,0,0,102,1.0,1.0,0.0,0.0,0.13,255,13,0.05,0.05,1.0,1.0,0.0,0.0,technician,Dos,neptune
352,1367,0,private,S0,0,0,0,0,0,0,128,1.0,1.0,0.0,0.0,0.08,255,29,0.11,0.05,1.0,1.0,0.0,0.0,technician,Dos,neptune
353,1368,0,private,REJ,0,0,0,0,0,0,215,0.0,0.0,1.0,1.0,0.03,255,7,0.03,0.08,0.0,0.0,1.0,1.0,superuser,Dos,neptune
355,1376,0,name,S0,0,0,0,0,0,0,75,1.0,1.0,0.0,0.0,0.15,255,11,0.04,0.05,1.0,1.0,0.0,0.0,technician,Dos,neptune
356,1379,0,ecr_i,SF,520,0,0,0,0,0,391,0.0,0.0,0.0,0.0,1.0,255,255,1.0,0.0,0.0,0.0,0.0,0.0,admin,Dos,smurf
358,1385,0,private,S0,0,0,0,0,0,0,181,1.0,1.0,0.0,0.0,0.08,255,12,0.05,0.07,1.0,1.0,0.0,0.0,technician,Dos,neptune
359,1387,0,domain,S0,0,0,0,0,0,0,105,1.0,1.0,0.0,0.0,0.14,255,3,0.01,0.08,1.0,1.0,0.0,0.0,superuser,Dos,neptune
361,1396,0,ssh,S0,0,0,0,0,0,0,108,1.0,1.0,0.0,0.0,0.1,255,11,0.04,0.07,1.0,1.0,0.0,0.0,superuser,Dos,neptune
363,1406,0,telnet,S0,0,0,0,0,0,0,14,1.0,1.0,0.0,0.0,0.5,255,27,0.11,0.07,1.0,1.0,0.0,0.0,admin,Dos,neptune
364,1411,0,supdup,S0,0,0,0,0,0,0,123,1.0,1.0,0.0,0.0,0.11,255,12,0.05,0.08,1.0,1.0,0.0,0.0,superuser,Dos,neptune
365,1416,0,ftp_data,S0,0,0,0,0,0,0,15,0.93,1.0,0.07,0.0,0.27,255,10,0.04,0.07,1.0,1.0,0.0,0.0,technician,Dos,neptune
366,1418,0,ftp_data,S0,0,0,0,0,0,0,246,1.0,1.0,0.0,0.0,0.03,255,7,0.03,0.07,1.0,1.0,0.0,0.0,admin,Dos,neptune
368,1424,0,private,SF,28,0,3,0,0,0,17,0.0,0.0,0.0,0.0,1.0,89,17,0.19,0.04,0.0,0.0,0.0,0.0,admin,Dos,teardrop
369,1426,0,private,S0,0,0,0,0,0,0,112,1.0,1.0,0.0,0.0,0.09,255,1,0.0,0.07,1.0,1.0,0.0,0.0,superuser,Dos,neptune
370,1427,0,uucp,S0,0,0,0,0,0,0,103,1.0,1.0,0.0,0.0,0.03,255,3,0.01,0.06,1.0,1.0,0.0,0.0,admin,Dos,neptune
371,1430,0,mtp,S0,0,0,0,0,0,0,249,1.0,1.0,0.0,0.0,0.07,255,17,0.07,0.06,1.0,1.0,0.0,0.0,admin,Dos,neptune
372,1433,0,ecr_i,SF,1032,0,0,0,0,0,510,0.0,0.0,0.0,0.0,1.0,255,6,0.02,0.18,0.0,0.0,0.0,0.0,admin,Dos,smurf
373,1434,0,vmnet,S0,0,0,0,0,0,0,296,1.0,1.0,0.0,0.0,0.07,255,20,0.08,0.07,1.0,1.0,0.0,0.0,technician,Dos,neptune
374,1435,0,private,S0,0,0,0,0,0,0,87,1.0,1.0,0.0,0.0,0.03,255,3,0.01,0.06,1.0,1.0,0.0,0.0,admin,Dos,neptune
375,1437,0,private,S0,0,0,0,0,0,0,142,1.0,1.0,0.0,0.0,0.05,255,8,0.03,0.07,1.0,1.0,0.0,0.0,superuser,Dos,neptune
376,1439,0,courier,S0,0,0,0,0,0,0,125,1.0,1.0,0.0,0.0,0.05,255,6,0.02,0.06,1.0,1.0,0.0,0.0,superuser,Dos,neptune
377,1441,0,Z39_50,REJ,0,0,0,0,0,0,204,0.0,0.0,1.0,1.0,0.01,255,2,0.01,0.08,0.0,0.0,1.0,1.0,superuser,Dos,neptune
378,1442,0,login,S0,0,0,0,0,0,0,140,1.0,1.0,0.0,0.0,0.08,255,11,0.04,0.06,1.0,1.0,0.0,0.0,superuser,Dos,neptune
380,1448,0,finger,RSTO,0,0,0,0,0,0,274,0.0,0.0,1.0,1.0,0.03,255,9,0.04,0.09,0.0,0.0,1.0,1.0,technician,Dos,neptune
381,1461,0,private,S0,0,0,0,0,0,0,277,1.0,1.0,0.0,0.0,0.05,255,14,0.05,0.06,1.0,1.0,0.0,0.0,superuser,Dos,neptune
382,1464,0,Z39_50,S0,0,0,0,0,0,0,248,1.0,1.0,0.0,0.0,0.04,255,9,0.04,0.07,1.0,1.0,0.0,0.0,superuser,Dos,neptune
383,1470,0,imap4,S0,0,0,0,0,0,0,140,1.0,1.0,0.0,0.0,0.05,255,7,0.03,0.07,1.0,1.0,0.0,0.0,technician,Dos,neptune
384,1475,0,private,S0,0,0,0,0,0,0,253,1.0,1.0,0.0,0.0,0.07,255,7,0.03,0.07,1.0,1.0,0.0,0.0,superuser,Dos,neptune
385,1476,0,ecr_i,SF,520,0,0,0,0,0,239,0.0,0.0,0.0,0.0,1.0,255,255,1.0,0.0,0.0,0.0,0.0,0.0,superuser,Dos,smurf
386,1482,0,http,SF,54540,8314,0,1,1,0,4,0.0,0.0,0.0,0.0,1.0,80,80,1.0,0.0,0.0,0.0,0.04,0.04,technician,Dos,back
387,1484,0,courier,S0,0,0,0,0,0,0,125,1.0,1.0,0.0,0.0,0.04,255,5,0.02,0.06,1.0,1.0,0.0,0.0,admin,Dos,neptune
388,1486,0,private,S0,0,0,0,0,0,0,78,1.0,1.0,0.0,0.0,0.26,255,8,0.03,0.06,1.0,1.0,0.0,0.0,technician,Dos,neptune
389,1489,0,courier,S0,0,0,0,0,0,0,113,1.0,1.0,0.0,0.0,0.04,255,5,0.02,0.05,1.0,1.0,0.0,0.0,superuser,Dos,neptune
390,1495,0,private,S0,0,0,0,0,0,0,285,1.0,1.0,0.0,0.0,0.02,255,2,0.01,0.09,1.0,1.0,0.0,0.0,superuser,Dos,neptune
391,1497,0,ecr_i,SF,520,0,0,0,0,0,127,0.0,0.0,0.0,0.0,1.0,255,255,1.0,0.0,0.0,0.0,0.0,0.0,technician,Dos,smurf
392,1509,0,ldap,S0,0,0,0,0,0,0,104,1.0,1.0,0.0,0.0,0.13,255,4,0.02,0.07,1.0,1.0,0.0,0.0,technician,Dos,neptune
393,1521,0,private,S0,0,0,0,0,0,0,115,1.0,1.0,0.0,0.0,0.04,255,16,0.06,0.05,1.0,1.0,0.0,0.0,admin,Dos,neptune
394,1523,0,gopher,S0,0,0,0,0,0,0,260,1.0,1.0,0.0,0.0,0.03,255,8,0.03,0.08,1.0,1.0,0.0,0.0,technician,Dos,neptune
395,1524,0,gopher,S0,0,0,0,0,0,0,181,1.0,1.0,0.0,0.0,0.04,255,7,0.03,0.05,1.0,1.0,0.0,0.0,superuser,Dos,neptune
396,1525,0,private,S0,0,0,0,0,0,0,147,1.0,1.0,0.0,0.0,0.1,255,1,0.0,0.07,1.0,1.0,0.0,0.0,technician,Dos,neptune
397,1530,0,whois,REJ,0,0,0,0,0,0,260,0.0,0.0,1.0,1.0,0.05,255,12,0.05,0.09,0.0,0.0,1.0,1.0,technician,Dos,neptune
398,1533,0,sunrpc,S0,0,0,0,0,0,0,298,1.0,1.0,0.0,0.0,0.02,255,5,0.02,0.07,1.0,1.0,0.0,0.0,technician,Dos,neptune
399,1535,0,vmnet,REJ,0,0,0,0,0,0,205,0.0,0.0,1.0,1.0,0.01,255,3,0.01,0.08,0.0,0.0,1.0,1.0,technician,Dos,neptune
400,1537,0,imap4,S0,0,0,0,0,0,0,271,1.0,1.0,0.0,0.0,0.05,255,14,0.05,0.06,1.0,1.0,0.0,0.0,superuser,Dos,neptune
