id,duration,service,flag,src_bytes,dst_bytes,wrong_fragment,logged_in,num_compromised,num_root,count,serror_rate,srv_serror_rate,rerror_rate,srv_rerror_rate,same_srv_rate,dst_host_count,dst_host_srv_count,dst_host_same_srv_rate,dst_host_diff_srv_rate,dst_host_serror_rate,dst_host_srv_serror_rate,dst_host_rerror_rate,dst_host_srv_rerror_rate,role,AttCat,attType
640,0,klogin,S0,0,0,0,0,0,0,2,1.0,1.0,0.0,0.0,1.0,255,2,0.01,0.07,1.0,1.0,0.0,0.0,technician,Dos,neptune
643,0,private,RSTR,0,0,0,0,0,0,1,0.0,0.0,1.0,1.0,1.0,179,1,0.01,0.17,0.0,0.0,0.33,1.0,technician,Probe,portsweep
652,0,eco_i,SF,8,0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0,2,255,1.0,0.0,0.0,0.0,0.0,0.0,technician,Probe,ipsweep
665,0,private,S0,0,0,0,0,0,0,234,1.0,1.0,0.0,0.0,0.0,255,16,0.06,0.08,1.0,1.0,0.0,0.0,technician,Dos,neptune
667,0,iso_tsap,REJ,0,0,0,0,0,0,244,0.0,0.0,1.0,1.0,0.07,255,17,0.07,0.07,0.0,0.0,1.0,1.0,superuser,Dos,neptune
673,0,ldap,REJ,0,0,0,0,0,0,287,0.0,0.0,1.0,1.0,0.05,255,15,0.06,0.07,0.0,0.0,1.0,1.0,admin,Dos,neptune
678,0,telnet,S0,0,0,0,0,0,0,11,1.0,1.0,0.0,0.0,1.0,133,73,0.55,0.02,0.98,0.97,0.0,0.0,admin,Dos,neptune
687,0,auth,S0,0,0,0,0,0,0,240,1.0,1.0,0.0,0.0,0.03,255,6,0.02,0.07,1.0,1.0,0.0,0.0,admin,Dos,neptune
689,0,telnet,RSTO,125,179,0,0,0,0,1,0.0,0.0,1.0,1.0,1.0,4,4,1.0,0.0,0.25,0.25,0.75,0.75,superuser,R2L,guess_passwd
693,0,nntp,S0,0,0,0,0,0,0,92,1.0,1.0,0.0,0.0,0.03,255,14,0.05,0.06,1.0,1.0,0.0,0.0,technician,Dos,neptune
703,0,private,S0,0,0,0,0,0,0,12,1.0,1.0,0.0,0.0,0.42,255,5,0.02,0.1,1.0,1.0,0.0,0.0,admin,Dos,neptune
705,0,private,SF,28,0,3,0,0,0,99,0.0,0.0,0.0,0.0,1.0,255,66,0.26,0.01,0.0,0.0,0.0,0.0,technician,Dos,teardrop
708,0,private,S0,0,0,0,0,0,0,226,1.0,1.0,0.0,0.0,0.07,255,16,0.06,0.07,1.0,1.0,0.0,0.0,admin,Dos,neptune
710,0,private,REJ,0,0,0,0,0,0,122,0.0,0.0,1.0,1.0,0.06,255,27,0.11,0.06,0.0,0.0,1.0,1.0,admin,Dos,neptune
712,0,private,S0,0,0,0,0,0,0,237,1.0,1.0,0.0,0.0,0.03,255,20,0.08,0.07,1.0,1.0,0.0,0.0,technician,Dos,neptune
715,0,private,S0,0,0,0,0,0,0,148,1.0,1.0,0.0,0.0,0.13,255,37,0.15,0.05,1.0,1.0,0.0,0.0,technician,Dos,neptune
717,0,ftp_data,SF,334,0,0,1,0,0,1,0.0,0.0,0.0,0.0,1.0,3,22,1.0,0.0,0.0,0.0,0.0,0.0,admin,R2L,warezclient
733,0,private,REJ,0,0,0,0,0,0,264,0.0,0.0,1.0,1.0,0.08,255,20,0.08,0.06,0.0,0.0,1.0,1.0,admin,Dos,neptune
737,0,private,S0,0,0,0,0,0,0,254,1.0,1.0,0.0,0.0,0.09,58,22,0.38,0.1,0.97,1.0,0.0,0.0,admin,Dos,neptune
740,0,ecr_i,SF,1032,0,0,0,0,0,511,0.0,0.0,0.0,0.0,1.0,255,118,0.46,0.01,0.0,0.0,0.0,0.0,superuser,Dos,smurf
742,0,vmnet,S0,0,0,0,0,0,0,232,1.0,1.0,0.0,0.0,0.06,255,15,0.06,0.07,1.0,1.0,0.0,0.0,technician,Dos,neptune
751,0,name,S0,0,0,0,0,0,0,263,1.0,1.0,0.0,0.0,0.01,255,3,0.01,0.06,1.0,1.0,0.0,0.0,admin,Dos,neptune
753,0,whois,S0,0,0,0,0,0,0,127,1.0,1.0,0.0,0.0,0.09,255,12,0.05,0.06,1.0,1.0,0.0,0.0,technician,Dos,neptune
754,0,netbios_dgm,S0,0,0,0,0,0,0,194,1.0,1.0,0.0,0.0,0.09,255,18,0.07,0.05,1.0,1.0,0.0,0.0,admin,Dos,neptune
755,0,http,SF,54540,8314,0,1,1,0,2,0.0,0.0,0.0,0.0,1.0,118,118,1.0,0.0,0.0,0.0,0.02,0.02,admin,Dos,back
756,0,private,RSTR,0,0,0,0,0,0,1,0.0,0.0,1.0,1.0,1.0,66,1,0.02,0.32,0.09,0.0,0.27,1.0,technician,Probe,portsweep
758,0,private,SF,28,0,3,0,0,0,27,0.0,0.0,0.0,0.0,1.0,255,27,0.11,0.02,0.0,0.0,0.0,0.0,admin,Dos,teardrop
759,0,eco_i,SF,8,0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0,1,183,1.0,0.0,0.0,0.0,0.0,0.0,technician,Probe,ipsweep
760,0,ftp_data,S0,0,0,0,0,0,0,25,1.0,1.0,0.0,0.0,0.2,27,51,0.19,0.11,0.93,0.1,0.0,0.0,admin,Dos,neptune
761,0,ssh,S0,0,0,0,0,0,0,100,1.0,1.0,0.0,0.0,0.07,255,7,0.03,0.06,1.0,1.0,0.0,0.0,admin,Dos,neptune
763,0,iso_tsap,REJ,0,0,0,0,0,0,240,0.0,0.0,1.0,1.0,0.04,255,10,0.04,0.07,0.0,0.0,1.0,1.0,technician,Dos,neptune
766,0,ftp,RSTO,0,0,0,0,0,0,282,0.0,0.0,1.0,1.0,0.07,255,19,0.07,0.06,0.0,0.0,1.0,1.0,admin,Dos,neptune
768,0,ftp_data,SF,246,0,0,1,0,0,1,0.0,0.0,0.0,0.0,1.0,5,16,1.0,0.0,0.0,0.0,0.0,0.0,admin,R2L,warezclient
770,0,discard,S0,0,0,0,0,0,0,244,1.0,1.0,0.0,0.0,0.02,255,5,0.02,0.07,1.0,1.0,0.0,0.0,admin,Dos,neptune
771,0,auth,S0,0,0,0,0,0,0,279,1.0,1.0,0.0,0.0,0.04,255,11,0.04,0.07,1.0,1.0,0.0,0.0,superuser,Dos,neptune
781,0,eco_i,SF,8,0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0,2,129,1.0,0.0,0.0,0.0,0.0,0.0,admin,Probe,ipsweep
785,21263,private,RSTR,1,0,0,0,0,0,2,0.0,0.0,1.0,1.0,1.0,255,2,0.01,0.66,0.0,0.0,1.0,1.0,admin,Probe,portsweep
787,0,ecr_i,SF,1032,0,0,0,0,0,322,0.0,0.0,0.0,0.0,1.0,255,219,0.86,0.01,0.0,0.0,0.0,0.0,technician,Dos,smurf
790,0,ftp_data,S0,0,0,0,0,0,0,271,1.0,1.0,0.0,0.0,0.09,255,25,0.1,0.05,1.0,1.0,0.0,0.0,technician,Dos,neptune
792,0,exec,S0,0,0,0,0,0,0,140,1.0,1.0,0.0,0.0,0.09,255,12,0.05,0.06,1.0,1.0,0.0,0.0,superuser,Dos,neptune
794,0,finger,S0,0,0,0,0,0,0,278,1.0,1.0,0.0,0.0,0.07,255,20,0.08,0.07,1.0,1.0,0.0,0.0,admin,Dos,neptune
795,0,netstat,S0,0,0,0,0,0,0,45,1.0,1.0,0.0,0.0,0.09,255,4,0.02,0.09,1.0,1.0,0.0,0.0,admin,Dos,neptune
798,0,hostnames,S0,0,0,0,0,0,0,279,1.0,1.0,0.0,0.0,0.04,255,10,0.04,0.08,1.0,1.0,0.0,0.0,technician,Dos,neptune
806,0,private,REJ,0,0,0,0,0,0,111,0.0,0.0,1.0,1.0,0.15,255,17,0.07,0.07,0.0,0.0,1.0,1.0,superuser,Dos,neptune
808,0,iso_tsap,S0,0,0,0,0,0,0,145,1.0,1.0,0.0,0.0,0.05,255,7,0.03,0.07,1.0,1.0,0.0,0.0,technician,Dos,neptune
810,0,private,S0,0,0,0,0,0,0,231,1.0,1.0,0.0,0.0,0.04,255,14,0.05,0.08,1.0,1.0,0.0,0.0,superuser,Dos,neptune
815,0,ftp_data,S0,0,0,0,0,0,0,23,1.0,1.0,0.0,0.0,0.13,255,54,0.21,0.04,1.0,1.0,0.0,0.0,technician,Dos,neptune
834,0,private,S0,0,0,0,0,0,0,234,1.0,1.0,0.0,0.0,0.03,255,6,0.02,0.07,1.0,1.0,0.0,0.0,technician,Dos,neptune
836,0,ftp_data,REJ,0,0,0,0,0,0,116,0.0,0.0,1.0,1.0,0.02,255,2,0.01,0.07,0.0,0.0,1.0,1.0,admin,Dos,neptune
838,0,hostnames,S0,0,0,0,0,0,0,106,1.0,1.0,0.0,0.0,0.06,255,17,0.07,0.08,1.0,1.0,0.0,0.0,technician,Dos,neptune
842,0,private,RSTR,0,0,0,0,0,0,1,0.0,0.0,1.0,1.0,1.0,53,1,0.02,0.15,0.11,0.0,0.09,1.0,admin,Probe,portsweep
847,0,private,S0,0,0,0,0,0,0,233,1.0,1.0,0.0,0.0,0.03,255,9,0.04,0.05,1.0,1.0,0.0,0.0,technician,Dos,neptune
851,0,private,SF,1,0,0,0,0,0,17,0.0,0.0,0.0,0.0,1.0,255,214,0.84,0.02,0.0,0.0,0.0,0.0,admin,Probe,satan
852,0,exec,S0,0,0,0,0,0,0,108,1.0,1.0,0.0,0.0,0.17,255,9,0.04,0.07,1.0,1.0,0.0,0.0,technician,Dos,neptune
855,0,iso_tsap,S0,0,0,0,0,0,0,229,1.0,1.0,0.0,0.0,0.04,255,9,0.04,0.09,1.0,1.0,0.0,0.0,superuser,Dos,neptune
856,0,mtp,S0,0,0,0,0,0,0,239,1.0,1.0,0.0,0.0,0.05,255,4,0.02,0.09,1.0,1.0,0.0,0.0,technician,Dos,neptune
859,0,private,SF,28,0,3,0,0,0,18,0.0,0.0,0.0,0.0,1.0,255,18,0.07,0.02,0.0,0.0,0.72,0.0,admin,Dos,teardrop
860,0,http,REJ,0,0,0,0,0,0,258,0.0,0.0,1.0,1.0,0.02,255,6,0.02,0.07,0.0,0.0,1.0,1.0,technician,Dos,neptune
870,0,courier,S0,0,0,0,0,0,0,123,1.0,1.0,0.0,0.0,0.17,255,21,0.08,0.05,1.0,1.0,0.0,0.0,superuser,Dos,neptune
873,0,whois,S0,0,0,0,0,0,0,45,1.0,1.0,0.0,0.0,0.04,255,10,0.04,0.08,1.0,1.0,0.0,0.0,admin,Dos,neptune
874,0,eco_i,SF,8,0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0,1,17,1.0,0.0,0.0,0.0,0.0,0.0,technician,Probe,ipsweep
876,0,imap4,S0,0,0,0,0,0,0,255,1.0,1.0,0.0,0.0,0.03,255,10,0.04,0.07,1.0,1.0,0.0,0.0,admin,Dos,neptune
877,0,private,S0,0,0,0,0,0,0,104,1.0,1.0,0.0,0.0,0.1,255,10,0.04,0.05,1.0,1.0,0.0,0.0,superuser,Dos,neptune
882,0,bgp,S0,0,0,0,0,0,0,217,1.0,1.0,0.0,0.0,0.01,255,2,0.01,0.08,1.0,1.0,0.0,0.0,admin,Dos,neptune
883,0,private,REJ,0,0,0,0,0,0,66,0.0,0.0,1.0,1.0,0.02,255,16,0.06,0.06,0.0,0.0,1.0,1.0,superuser,Dos,neptune
887,0,private,RSTR,0,0,0,0,0,0,1,0.0,0.0,1.0,1.0,1.0,208,1,0.0,0.77,0.03,0.0,0.63,1.0,technician,Probe,portsweep
891,0,eco_i,SF,8,0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0,1,169,1.0,0.0,0.0,0.0,0.0,0.0,admin,Probe,nmap
896,0,ecr_i,SF,1032,0,0,0,0,0,65,0.0,0.0,0.0,0.0,1.0,255,255,1.0,0.0,0.0,0.0,0.0,0.0,superuser,Dos,smurf
909,0,private,REJ,0,0,0,0,0,0,2,0.0,0.0,1.0,1.0,0.5,255,1,0.0,0.25,0.0,0.0,0.24,1.0,technician,Probe,portsweep
912,0,finger,S0,0,0,0,0,0,0,213,1.0,1.0,0.0,0.0,0.1,255,21,0.08,0.05,1.0,1.0,0.0,0.0,admin,Dos,neptune
916,0,supdup,S0,0,0,0,0,0,0,252,1.0,1.0,0.0,0.0,0.09,255,23,0.09,0.06,1.0,1.0,0.0,0.0,admin,Dos,neptune
920,0,eco_i,SF,8,0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0,1,153,1.0,0.0,0.0,0.0,0.0,0.0,admin,Probe,ipsweep
923,0,telnet,S0,0,0,0,0,0,0,61,1.0,1.0,0.0,0.0,0.25,223,57,0.26,0.02,0.99,0.96,0.0,0.0,admin,Dos,neptune
930,0,efs,REJ,0,0,0,0,0,0,116,0.0,0.0,1.0,1.0,0.1,255,12,0.05,0.07,0.0,0.0,1.0,1.0,admin,Dos,neptune
931,0,private,S0,0,0,0,0,0,0,164,1.0,1.0,0.0,0.0,0.04,255,8,0.03,0.09,1.0,1.0,0.0,0.0,technician,Dos,neptune
940,0,uucp,RSTO,0,0,0,0,0,0,121,0.0,0.0,1.0,1.0,0.13,255,16,0.06,0.07,0.0,0.0,1.0,1.0,admin,Dos,neptune
947,0,finger,RSTO,0,0,0,0,0,0,229,0.0,0.0,1.0,1.0,0.05,255,11,0.04,0.07,0.0,0.0,1.0,1.0,admin,Dos,neptune
949,0,ldap,S0,0,0,0,0,0,0,240,1.0,1.0,0.0,0.0,0.04,255,9,0.04,0.06,1.0,1.0,0.0,0.0,superuser,Dos,neptune
956,0,ecr_i,SF,520,0,0,0,0,0,434,0.0,0.0,0.0,0.0,1.0,30,30,1.0,0.0,0.0,0.0,0.0,0.0,superuser,Dos,smurf
963,0,other,S0,0,0,0,0,0,0,511,0.17,1.0,0.82,0.0,0.0,255,1,0.0,1.0,0.2,1.0,0.8,0.0,admin,Probe,satan
967,0,private,S0,0,0,0,0,0,0,282,1.0,1.0,0.0,0.0,0.06,255,15,0.06,0.08,1.0,1.0,0.0,0.0,technician,Dos,neptune
975,0,ecr_i,SF,1032,0,0,0,0,0,250,0.0,0.0,0.0,0.0,1.0,255,250,0.98,0.01,0.0,0.0,0.0,0.0,admin,Dos,smurf
988,0,eco_i,SF,8,0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0,1,139,1.0,0.0,0.0,0.0,0.0,0.0,technician,Probe,ipsweep
989,0,private,S0,0,0,0,0,0,0,206,1.0,1.0,0.0,0.0,0.09,255,20,0.08,0.07,1.0,1.0,0.0,0.0,technician,Dos,neptune
991,0,ctf,S0,0,0,0,0,0,0,270,1.0,1.0,0.0,0.0,0.03,255,7,0.03,0.08,1.0,1.0,0.0,0.0,technician,Dos,neptune
992,1051,other,RSTR,1,0,0,0,0,0,2,0.0,0.0,1.0,1.0,1.0,255,2,0.01,0.73,0.0,0.0,1.0,1.0,technician,Probe,portsweep
993,0,echo,S0,0,0,0,0,0,0,239,1.0,1.0,0.0,0.0,0.03,255,6,0.02,0.05,1.0,1.0,0.0,0.0,admin,Dos,neptune
997,0,private,S0,0,0,0,0,0,0,113,1.0,1.0,0.0,0.0,0.06,255,7,0.03,0.07,1.0,1.0,0.0,0.0,admin,Dos,neptune
1007,0,private,S0,0,0,0,0,0,0,210,1.0,1.0,0.0,0.0,0.06,255,13,0.05,0.07,1.0,1.0,0.0,0.0,admin,Dos,neptune
1009,0,iso_tsap,S0,0,0,0,0,0,0,255,1.0,1.0,0.0,0.0,0.06,255,17,0.07,0.07,1.0,1.0,0.0,0.0,admin,Dos,neptune
1012,0,daytime,S0,0,0,0,0,0,0,4,1.0,1.0,0.0,0.0,0.25,255,1,0.0,0.09,1.0,1.0,0.0,0.0,admin,Dos,neptune
1015,0,private,S0,0,0,0,0,0,0,118,1.0,1.0,0.0,0.0,0.11,255,8,0.03,0.08,1.0,1.0,0.0,0.0,admin,Dos,neptune
1020,0,private,REJ,0,0,0,0,0,0,432,0.05,0.0,0.93,1.0,0.0,255,1,0.0,1.0,0.08,0.0,0.92,1.0,admin,Probe,satan
1022,0,eco_i,SF,8,0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0,1,73,1.0,0.0,0.0,0.0,0.0,0.0,superuser,Probe,ipsweep
1023,1,private,RSTOS0,0,0,0,0,0,0,72,0.79,0.67,0.21,0.33,0.04,255,3,0.01,0.11,0.22,0.67,0.06,0.33,superuser,Probe,portsweep
1027,0,discard,S0,0,0,0,0,0,0,253,1.0,1.0,0.0,0.0,0.07,255,4,0.02,0.08,1.0,1.0,0.0,0.0,admin,Dos,neptune
1029,0,ftp_data,S0,0,0,0,0,0,0,247,1.0,1.0,0.0,0.0,0.06,255,16,0.06,0.07,1.0,1.0,0.0,0.0,admin,Dos,neptune
1032,0,Z39_50,S0,0,0,0,0,0,0,282,1.0,1.0,0.0,0.0,0.06,255,17,0.07,0.06,1.0,1.0,0.0,0.0,technician,Dos,neptune
1034,0,private,S0,0,0,0,0,0,0,89,1.0,1.0,0.0,0.0,0.19,255,2,0.01,0.08,1.0,1.0,0.0,0.0,technician,Dos,neptune
1036,0,private,REJ,0,0,0,0,0,0,144,0.0,0.0,1.0,1.0,0.1,255,29,0.11,0.05,0.0,0.0,1.0,1.0,admin,Dos,neptune
1039,0,smtp,SF,6,123,0,1,0,0,8,0.0,0.0,0.38,0.0,0.12,115,166,0.51,0.1,0.0,0.01,0.03,0.0,superuser,Probe,satan
1041,0,time,RSTO,0,0,0,0,0,0,258,0.0,0.0,1.0,1.0,0.01,255,3,0.01,0.07,0.0,0.0,1.0,1.0,technician,Dos,neptune
1045,0,hostnames,S0,0,0,0,0,0,0,284,1.0,1.0,0.0,0.0,0.07,255,19,0.07,0.07,1.0,1.0,0.0,0.0,technician,Dos,neptune
1049,0,private,REJ,0,0,0,0,0,0,104,0.0,0.0,1.0,1.0,0.17,255,18,0.07,0.07,0.0,0.0,1.0,1.0,admin,Dos,neptune
1051,0,telnet,S0,0,0,0,0,0,0,67,1.0,1.0,0.0,0.0,0.25,255,37,0.15,0.06,1.0,1.0,0.0,0.0,superuser,Dos,neptune
1054,0,uucp_path,S0,0,0,0,0,0,0,114,1.0,1.0,0.0,0.0,0.13,255,3,0.01,0.07,1.0,1.0,0.0,0.0,technician,Dos,neptune
1057,10,private,RSTR,0,0,0,0,0,0,1,0.0,0.0,1.0,1.0,1.0,255,1,0.0,0.48,0.0,0.0,0.47,1.0,technician,Probe,portsweep
1060,0,ftp,SF,1195,2449,0,1,0,0,1,0.0,0.0,0.0,0.0,1.0,116,14,0.12,0.05,0.02,0.0,0.07,0.0,superuser,R2L,warezclient
1062,0,systat,S0,0,0,0,0,0,0,235,1.0,1.0,0.0,0.0,0.06,255,15,0.06,0.06,1.0,1.0,0.0,0.0,technician,Dos,neptune
1065,0,private,S0,0,0,0,0,0,0,179,1.0,1.0,0.0,0.0,0.14,255,25,0.1,0.05,1.0,1.0,0.0,0.0,admin,Dos,neptune
1067,0,Z39_50,S0,0,0,0,0,0,0,272,1.0,1.0,0.0,0.0,0.02,255,6,0.02,0.05,1.0,1.0,0.0,0.0,technician,Dos,neptune
1072,0,eco_i,SF,8,0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0,2,62,1.0,0.0,0.0,0.0,0.0,0.0,superuser,Probe,ipsweep
1073,0,discard,S0,0,0,0,0,0,0,126,1.0,1.0,0.0,0.0,0.13,255,16,0.06,0.07,1.0,1.0,0.0,0.0,admin,Dos,neptune
1078,0,private,S0,0,0,0,0,0,0,150,1.0,1.0,0.0,0.0,0.13,255,4,0.02,0.09,1.0,1.0,0.0,0.0,technician,Dos,neptune
1083,0,courier,S0,0,0,0,0,0,0,114,1.0,1.0,0.0,0.0,0.05,255,6,0.02,0.05,1.0,1.0,0.0,0.0,technician,Dos,neptune
1088,0,private,S0,0,0,0,0,0,0,279,1.0,1.0,0.0,0.0,0.08,255,23,0.09,0.05,1.0,1.0,0.0,0.0,admin,Dos,neptune
1089,0,imap4,S0,0,0,0,0,0,0,239,1.0,1.0,0.0,0.0,0.02,255,4,0.02,0.05,1.0,1.0,0.0,0.0,superuser,Dos,neptune
1095,0,other,REJ,0,0,0,0,0,0,511,0.05,0.0,0.95,1.0,0.0,255,1,0.0,1.0,0.04,0.0,0.96,1.0,technician,Probe,satan
1113,0,private,S0,0,0,0,0,0,0,171,1.0,1.0,0.0,0.0,0.05,255,8,0.03,0.09,1.0,1.0,0.0,0.0,admin,Dos,neptune
1117,0,telnet,S0,0,0,0,0,0,0,26,1.0,1.0,0.0,0.0,0.15,255,4,0.02,0.08,1.0,1.0,0.0,0.0,admin,Dos,neptune
1118,0,finger,S0,0,0,0,0,0,0,36,1.0,1.0,0.0,0.0,0.33,255,72,0.28,0.02,1.0,1.0,0.0,0.0,superuser,Dos,neptune
1122,0,telnet,RSTO,0,0,0,0,0,0,149,0.0,0.0,1.0,1.0,0.13,255,13,0.05,0.06,0.0,0.0,1.0,1.0,admin,Dos,neptune
1123,0,ftp_data,SF,334,0,0,1,0,0,2,0.0,0.0,0.0,0.0,1.0,6,20,1.0,0.0,0.0,0.0,0.0,0.0,technician,R2L,warezclient
1132,0,private,S0,0,0,0,0,0,0,167,1.0,1.0,0.0,0.0,0.12,255,7,0.03,0.07,1.0,1.0,0.0,0.0,technician,Dos,neptune
1136,0,private,S0,0,0,0,0,0,0,237,1.0,1.0,0.0,0.0,0.08,255,17,0.07,0.06,1.0,1.0,0.0,0.0,admin,Dos,neptune
1137,0,private,REJ,0,0,0,0,0,0,269,0.08,0.0,0.87,1.0,0.0,255,1,0.0,1.0,0.08,0.0,0.87,1.0,admin,Probe,satan
1140,0,eco_i,SF,8,0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0,1,79,1.0,0.0,0.0,0.0,0.0,0.0,technician,Probe,ipsweep
1142,0,iso_tsap,S0,0,0,0,0,0,0,288,1.0,1.0,0.0,0.0,0.04,255,9,0.04,0.07,1.0,1.0,0.0,0.0,admin,Dos,neptune
1144,0,private,REJ,0,0,0,0,0,0,55,0.13,0.0,0.87,1.0,0.02,255,1,0.0,0.49,0.03,0.0,0.2,1.0,technician,Probe,satan
1146,0,private,S0,0,0,0,0,0,0,275,1.0,1.0,0.0,0.0,0.07,255,15,0.06,0.07,1.0,1.0,0.0,0.0,superuser,Dos,neptune
1148,0,link,S0,0,0,0,0,0,0,239,1.0,1.0,0.0,0.0,0.02,255,1,0.0,0.07,1.0,1.0,0.0,0.0,admin,Dos,neptune
1150,0,private,REJ,0,0,0,0,0,0,111,0.0,0.0,1.0,1.0,0.09,255,10,0.04,0.06,0.0,0.0,1.0,1.0,admin,Dos,neptune
1151,0,name,S0,0,0,0,0,0,0,239,1.0,1.0,0.0,0.0,0.08,255,19,0.07,0.07,1.0,1.0,0.0,0.0,technician,Dos,neptune
1158,0,private,REJ,0,0,0,0,0,0,150,0.0,0.0,1.0,1.0,0.13,255,12,0.05,0.06,0.0,0.0,1.0,1.0,superuser,Dos,neptune
1159,0,private,SF,28,0,3,0,0,0,43,0.0,0.0,0.0,0.0,1.0,255,143,0.56,0.44,0.09,0.0,0.35,0.0,superuser,Dos,teardrop
1160,0,domain,S0,0,0,0,0,0,0,272,1.0,1.0,0.0,0.0,0.06,255,15,0.06,0.08,1.0,1.0,0.0,0.0,admin,Dos,neptune
1163,0,private,S0,0,0,0,0,0,0,86,1.0,1.0,0.0,0.0,0.06,255,5,0.02,0.06,1.0,1.0,0.0,0.0,superuser,Dos,neptune
1164,0,private,S0,0,0,0,0,0,0,189,1.0,1.0,0.0,0.0,0.08,255,6,0.02,0.07,1.0,1.0,0.0,0.0,technician,Dos,neptune
1165,0,eco_i,SF,8,0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0,2,106,1.0,0.0,0.0,0.0,0.0,0.0,admin,Probe,ipsweep
1169,0,eco_i,SF,8,0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0,3,75,1.0,0.0,0.0,0.0,0.0,0.0,admin,Probe,nmap
1170,0,private,S0,0,0,0,0,0,0,147,1.0,1.0,0.0,0.0,0.12,255,7,0.03,0.07,1.0,1.0,0.0,0.0,admin,Dos,neptune
1171,0,ecr_i,SF,1032,0,0,0,0,0,511,0.0,0.0,0.0,0.0,1.0,116,22,0.19,0.06,0.02,0.0,0.54,0.0,superuser,Dos,smurf
1174,0,private,SF,1,0,0,0,0,0,26,0.0,0.0,0.0,0.0,0.08,255,2,0.01,0.22,0.0,0.0,0.0,0.0,admin,Probe,satan
1180,0,private,S0,0,0,0,0,0,0,115,1.0,1.0,0.0,0.0,0.02,255,19,0.07,0.07,1.0,1.0,0.0,0.0,admin,Dos,neptune
1184,0,pop_3,S0,0,0,0,0,0,0,276,1.0,1.0,0.0,0.0,0.06,255,16,0.06,0.08,1.0,1.0,0.0,0.0,superuser,Dos,neptune
1185,0,ecr_i,SF,520,0,0,0,0,0,441,0.0,0.0,0.0,0.0,1.0,191,191,1.0,0.0,0.0,0.0,0.0,0.0,admin,Dos,smurf
1190,0,remote_job,REJ,0,0,0,0,0,0,281,0.0,0.0,1.0,1.0,0.04,255,11,0.04,0.07,0.0,0.0,1.0,1.0,admin,Dos,neptune
1191,0,private,S0,0,0,0,0,0,0,242,1.0,1.0,0.0,0.0,0.08,255,19,0.07,0.08,1.0,1.0,0.0,0.0,superuser,Dos,neptune
1195,0,finger,S0,0,0,0,0,0,0,257,1.0,1.0,0.0,0.0,0.02,255,5,0.02,0.07,1.0,1.0,0.0,0.0,admin,Dos,neptune
1198,0,eco_i,SF,18,0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0,4,120,1.0,0.0,0.0,0.0,0.0,0.0,admin,Probe,ipsweep
1201,0,private,S0,0,0,0,0,0,0,230,1.0,1.0,0.0,0.0,0.05,255,13,0.05,0.07,1.0,1.0,0.0,0.0,admin,Dos,neptune
1202,0,echo,S0,0,0,0,0,0,0,281,1.0,1.0,0.0,0.0,0.06,255,2,0.01,0.07,1.0,1.0,0.0,0.0,technician,Dos,neptune
1203,0,private,REJ,0,0,0,0,0,0,120,0.01,0.0,0.94,1.0,0.01,245,1,0.0,0.52,0.0,0.0,0.47,1.0,admin,Probe,satan
1215,0,private,S0,0,0,0,0,0,0,170,1.0,1.0,0.0,0.0,0.01,255,2,0.01,0.09,1.0,1.0,0.0,0.0,admin,Dos,neptune
1220,0,telnet,S0,0,0,0,0,0,0,71,1.0,1.0,0.0,0.0,0.24,255,57,0.22,0.02,1.0,1.0,0.0,0.0,superuser,Dos,neptune
1221,0,private,SF,1,0,0,0,0,0,15,0.0,0.0,0.0,0.0,0.6,255,9,0.04,0.78,0.1,0.0,0.64,0.0,technician,Probe,satan
1236,0,private,REJ,0,0,0,0,0,0,133,0.0,0.0,1.0,1.0,0.02,255,1,0.0,0.07,0.0,0.0,1.0,1.0,admin,Dos,neptune
1245,0,netstat,S0,0,0,0,0,0,0,197,1.0,1.0,0.0,0.0,0.07,255,14,0.05,0.08,1.0,1.0,0.0,0.0,admin,Dos,neptune
1257,0,private,S0,0,0,0,0,0,0,112,1.0,1.0,0.0,0.0,0.13,255,15,0.06,0.05,1.0,1.0,0.0,0.0,admin,Dos,neptune
1258,0,private,S0,0,0,0,0,0,0,144,1.0,1.0,0.0,0.0,0.1,255,6,0.02,0.06,1.0,1.0,0.0,0.0,admin,Dos,neptune
1259,0,private,S0,0,0,0,0,0,0,209,1.0,1.0,0.0,0.0,0.01,255,3,0.01,0.09,1.0,1.0,0.0,0.0,admin,Dos,neptune
1263,0,ftp_data,S0,0,0,0,0,0,0,37,1.0,1.0,0.0,0.0,0.16,255,64,0.25,0.02,1.0,1.0,0.0,0.0,admin,Dos,neptune
1266,0,private,S0,0,0,0,0,0,0,181,1.0,1.0,0.0,0.0,0.06,255,11,0.04,0.05,1.0,1.0,0.0,0.0,technician,Dos,neptune
